14122396353059624962	14944999251092053807	7748668782725568943	Protected	Powers/ItemPowers/ArtifactPowers/ShopRevive25Proc.prototype
14124628628298994643	6211562741517452838	17339534735500644143	Protected	Missions/Prototypes/Tutorial/FirstHeal.prototype
14126866302249868325	13265775021913484177	5838903924738166346	Protected	Entity/Characters/Mobs/PurifiersChapter6/PurifierFanaticCH6D3.prototype
14127079189880510337	742557596760213029	6022743129458939426	None	AI/BehaviorTree/Prototypes/Trees/Hand/HandNinjaAI.prototype
14127267445938986503	9081592912030721009	12016596219784466657	Protected	Missions/Prototypes/Act2/Ch06FortStryker/Formations/CH6AIMMediumV3.prototype
14129922286739069799	7932269258983540267	3540594516586663841	Protected	Entity/Characters/Bosses/PVEDailies/Green/EGD09GDrDoomPhase3.prototype
14130220507507663517	8184640784529296533	16225336427639742456	None	Entity/Characters/Avatars/ManaBehaviors/SecondaryResource/ColossusMetalSkin.prototype
14132572120476620206	242187612296586571	7665916348226408969	None	Property/ArmorRangePresets/ArmorSlot04Heavy.prototype
14132988171187133306	15104267251405827048	3341826552978477172	None	Regions/CH06FortStryker/ConnectionTargets/AIMWeaponsLabEND.prototype
14133212234133541051	1286222730412688935	14133212234133541051	Abstract	Property/Mixin/UnaffectableProp.defaults
14133419616078208309	13993094885643979919	7398958905984556623	None	AI/ProceduralAI/Prototypes/Profiles/AIM/Art052AIMDeathbotProfile.prototype
14133845235201874536	2992904556070050263	16141590370505594654	Protected	Powers/ItemPowers/UniquesPowers/Slot5Unique01ProcEffect.prototype
14135066872296774701	15640560368053328604	1245398438758522134	Protected	Entity/Items/Armor/Prototypes/Daredevil/o2Bodysuit/Bodysuit04.prototype
14135128242951429114	3020138300577372543	17517188764428471889	Protected	Entity/Items/Affixes/ArmorAffixes/DamageEnergy/DamageEnergy10.prototype
14139689107736047539	17617256347798421445	3341826552978477172	None	Regions/EndGame/DangerRoomDailies/Tier3Helicarrier/Red/MagnetoBunker/Targets/DailyT3RMagnetoBunkerStartTarget.prototype
14139738014034303132	17511978948379608618	9264769822655256922	Protected	Powers/Player/ProcEffects/CutThroughAnythingEffect.prototype
14140627962532533595	18118028468068951492	8899589317152609346	Protected	Powers/Player/ScarletWitch/RemoveMaelstrom.prototype
14142598261828752853	45542649730052490	12289832533847773206	None	Entity/Transitions/OpenTransitionShortSoft.prototype
14143716979967402010	1398694386824671984	12016596219784466657	Protected	Missions/Prototypes/Act1/Ch01HellsKitchen/Discoveries/CivsTerrifiedDuo3.prototype
14144170864005228905	6681636701595176020	3309132770615700283	None	Localization/Translations/Powers/TooltipStrings/MechanicStrings/MechanicHealthBelowRegister.prototype
14145359240351849321	12317095592340763603	12016596219784466657	Protected	Missions/Prototypes/Development/AmbientSeatedReadGroundV2.prototype
14150570950926210803	7604982672679704713	12857450734774194305	None	KismetSequences/CH07SavageLand/SinisterEntrance.prototype
14152671062526402504	10303736499315642707	12016596219784466657	Protected	Missions/Prototypes/Act2/Ch06FortStryker/Discoveries/PurifierTrackers.prototype
14152882017660572426	12175352581178328565	18048964659263507885	None	UI/TextStyles/CraftingElementMissing.prototype
14153613048772042133	2515116438351971888	13766596887218035081	None	UI/UINotifications/GameNotifications/MissionUpdateNotification.prototype
14153703422499299318	6942872912938671954	12289832533847773206	None	Entity/Transitions/Checkpoints/CH01HellsKitchen/SubwaySewerCheckpoint.prototype
14154753264653310582	3701756755420787254	1677652504589371837	Protected	Regions/ZZZUNUSED/CH10HydraIsland/zzzHydrazIslandRegion.prototype
14156213956107182257	12616232661506527887	495849696361387019	Protected	Entity/PowerEntities/PrototypesDrDoomBattle/DrDoomPhase3SorceryBlasts.prototype
14156693258805386863	7114448305466705447	14826051672791196336	None	AI/ProceduralAI/Prototypes/Profiles/Bosses/LadyDeathstrikeProfile.prototype
14161438280687033532	17965428404338232400	14161438280687033532	Abstract	Property/Mixin/BewareOfTiger/HealingOverTimePerSecondPctProp.defaults
14162354010834737387	16325188241065315482	14750858386455010164	Protected	Powers/Player/MsMarvel/SituatioanlCleanseBuffEffect.prototype
14162735224778988072	14752405911003869705	3341826552978477172	None	Regions/HUBS/XaviersMansion/Portals/XMansionHeliTarget.prototype
14163339602701004143	11691017833258893071	3341826552978477172	None	Regions/EndGame/DangerRoomDailies/Tier1AvengersTower/Red/HoodsShip/Targets/DailyT1RHoodsShipStartTarget.prototype
14163706589239908213	4749173913055417970	18145572357188290770	None	Regions/CH03Madripoor/SCInstances/SCHydraCaveArea.prototype
14164253265624110991	17131543058973066796	13428573031306499476	None	Populations/Encounters/Global/Shrines/ShrineBlue.prototype
14164956915840914562	11984819297694005112	12289832533847773206	None	Entity/Transitions/SewerManholeCoverRED2.prototype
14165246072101607081	8323074262600068315	8883108399943061746	None	UI/LocalizedInfo/UIGearArmor/IronMan/BootsSlot.prototype
14165493657731406080	2635128544840255023	15371796094523413322	None	Localization/Translations/Item/UsableAvatarListNone.prototype
14166092145946335782	284150418674686223	16264393234636411227	None	FullscreenMovies/LoadingScreens/AvatarScreens/Cyclops01.prototype
14166149570779945817	14230860263423216701	5838903924738166346	Protected	Entity/Characters/Mobs/SunTribeChapter7/SunTribeWarriorCH7.prototype
14167011050614494954	2989080557729023479	6022743129458939426	None	AI/BehaviorTree/Prototypes/Trees/Bosses/RhinoAI.prototype
14167392931420051659	10415074936152001886	2069506482460498508	Protected	Entity/Items/Armor/Prototypes/IronMan/o2Armor/Armor02.prototype
14167805631314800181	8350965778112672177	1686863052116070291	None	Regions/EndGame/DangerRoomDailies/Tier3Helicarrier/Red/HoodsShip/Targets/DailyT3RHoodsShipUpperToLowerNod.prototype
14168669905764754949	13529740337316759094	5045327989999611049	None	Localization/Translations/Powers/TooltipStrings/PowerTypeStrings/MeleeSingleTarget.prototype
14169734675927015365	12628507162945586336	12016596219784466657	Protected	Missions/Prototypes/Act2/Ch05MutantTown/Formations/CH5PurifiersLargeV5.prototype
14169961731736671880	3659372660664511382	5838903924738166346	Protected	Entity/Characters/Mobs/MoloidsChapter4/MoloidD3.prototype
14169979415129296028	9101767051200892031	14169979415129296028	Abstract	Property/Info/Knockup.defaults
14169993122059851093	2523141799498483254	15163147560071600630	Protected	Powers/Player/IronMan/MissileDefenseSystem.prototype
14171105767401003385	10941232969915702927	18375929633378932151	Protected	Entity/Props/Destructibles/DestructibleSciLabExamBox.prototype
14172468325513239156	9974644632556217806	10098145085924906179	None	Populations/Clusters/Purifiers/EGD06CyborgSawArmCluster.prototype
14173307896224291202	7479420237418014176	17723523276228794841	Protected	Powers/ItemPowers/ArtifactPowers/Art32BonusDamageProc.prototype
14173523770496982575	7023954154619672789	15058995238909579300	Protected	Powers/EnemyPowers/MobPowers/Doombots/DoombotSkyfallGroundPound.prototype
14173776057708451571	8987308333044075608	1334257383326552258	Abstract, Protected	Entity/Characters/Templates/NPCOpenMTXTemplate.prototype
14173877558078543903	12548104767705144537	1796573093010085697	Protected	Entity/Characters/NPCs/Civilians/CivFCasualNamedV03.prototype
14174722474428012006	15774705539271830869	4145787893015515674	None	UI/InventoryUIData/Crafting/Costumes/Ironman.prototype
14177823165419755957	17163727384062730181	11029044031881025595	Protected	Powers/MissionPowers/NPCPowers/Ambients/AmbientPacing.prototype
14179240858456692524	1508346270414610199	15810003045554196525	None	SpawnMarkers/Types/CH06FortStryker/BlobBossTiny.prototype
14182914079896640819	12758180034099742209	5838903924738166346	Protected	Entity/Characters/Mobs/SerpentManChapter3/SerpentManCultMaster.prototype
14183727520501864702	9734813649473244189	14183727520501864702	Abstract	Property/Mixin/BewareOfTiger/BounceCountPayloadProp.defaults
14184257622133774396	387998909590616361	5508985158461163528	None	Loot/Tables/Mob/ChampionsElites/YellowLootTableCh03.prototype
14185423930407590360	17122692252442101351	14185423930407590360	Abstract	Powers/Blueprints/ConditionEffects/StatusResistEffect.defaults
14186970643894442614	2475774615861203851	3028501770176108077	Protected	Entity/Items/Armor/Prototypes/Cable/o2Bodysuit/Bodysuit15.prototype
14187594321255666372	7600118228331862339	3821586705198226057	Protected	Powers/Environment/Shrines/GreenBuff.prototype
14187707496183897563	13248676696048679104	11029044031881025595	Protected	Powers/MissionPowers/NPCPowers/Ambients/AmbientJuggleSoccerBall.prototype
14189344802116083963	4699889980632353444	1677652504589371837	Protected	Regions/ZZZDevelopment/DevRooms/MissionDevelopment/MissionDevCH02Region.prototype
14190160664091434091	16038186349647044295	4457449098647528	Protected	Powers/EnemyPowers/Boss/DrDoom/Phase2/DrDoomPhase2GroundSmash.prototype
14191216576517901395	16353850676391904804	3724006860946475267	Protected	Tutorial/Tips/Vendor.prototype
14193347719344429429	7620041469967930015	17951903110248141893	Protected	Powers/Player/Storm/ChainLightningDestructibleKiller.prototype
14193946264773466183	6187915454440084147	6670986634407775621	Protected	Powers/Player/Hawkeye/ExplosiveArrowMissileEffect.prototype
14194014006150438932	208642640447025849	11659619622748231414	None	Entity/Characters/Avatars/StatProgressions/CaptainAmerica/StatsLevel25.prototype
14194372577225284290	18367759031829793827	12621543134792651865	Protected	Powers/EnemyPowers/Boss/Taskmaster/TaskmasterShieldToss.prototype
14194767860991529508	12126797398869743836	15810003045554196525	None	SpawnMarkers/Types/EncounterTinyV3.prototype
14196015958524697731	746014989383578564	6037661398081079775	None	PvP/DangerRoomMode/DangerRoomPvPSpawners/MOBASpawnerRanged1C.prototype
14196070658344358655	12140264412126971430	14196070658344358655	Abstract	Entity/EntityFilter/SpawnedByMission.defaults
14196112336729350842	7723689394872452606	6022743129458939426	None	AI/BehaviorTree/Prototypes/Trees/Bosses/MrSinister/MrSinisterCloneWolverine.prototype
14196364416231608827	4307395429005788725	14196364416231608827	Abstract	Property/Info/MissileCreationDelay.defaults
14196952202027210969	6876107324034518362	6843964236602612294	Protected	Entity/Items/Armor/Prototypes/Hawkeye/o4Boots/Boots08.prototype
14197290424234220322	543209623628026706	13560848965250256617	Protected	Entity/Inventory/AvatarInventories/Individual/Cable/Boots.prototype
14197843084407545796	14216650077677290991	14197843084407545796	Abstract	AI/ProceduralAI/Blueprints/ProceduralContexts/ProceduralFlankContext.defaults
14198492728349106132	3700810500009832986	3341826552978477172	None	Regions/CH04EastSide/Subway/ConnectionTargets/HK2SubwayEXTentryTarget.prototype
14198792342541506850	801410181864297441	12353484019227236004	Protected	Entity/Items/Armor/Prototypes/HumanTorch/o3Belt/Belt07.prototype
14199179421027144717	13896756179826971238	3422928930263275762	Protected	Powers/EnemyPowers/AffixPowers/Shielded.prototype
14200718028744696358	561764016455038876	5838903924738166346	Protected	Entity/Characters/Mobs/SHIELDChapter8/SHIELDChapter8OM/SHIELDAgentMaleCH08P1D2.prototype
14201727879250844048	6871142255834698372	12629255876483748397	Protected	Powers/Environment/ItemDeaths/TurretDeathProcTrigger.prototype
14202346923017703789	12797691223454216751	4145787893015515674	None	UI/InventoryUIData/Cable/Bodysuit.prototype
14202469678914278243	16347455646188373548	14202469678914278243	Abstract	Property/Info/StatusResistByChancePct.defaults
14202747833635313548	6025872698982937213	10957017483222388574	None	Populations/Themes/EndGameRandoms/EG01MoloidTheme.prototype
14202776698438424080	1287654555712372169	18145572357188290770	None	Regions/ZZZDevelopment/DevRooms/CellDevBArea.prototype
14202788276601497176	17255513354110852923	3341826552978477172	None	Regions/ZZZDevelopment/DevRooms/MissionDevelopment/Targets/MissionDevCH11EntryTarget.prototype
14202915777134793976	2405181126496037713	1796573093010085697	Protected	Entity/Characters/NPCs/XmansionNPCs/Shanna.prototype
14204024119070628023	14931932808438097708	1138961837277059957	Protected	Entity/Items/Armor/Prototypes/Spiderman/o5Mask/Mask06.prototype
14204471666477501761	10372056286459201020	14204471666477501761	Abstract	Eval/Constants/LoadBool.defaults
14204769304732376288	83109929690934340	17517188764428471889	Protected	Entity/Items/Affixes/ArmorAffixes/DefenseMental/MentalDefense03.prototype
14205481566488173307	1972962911800764314	12016596219784466657	Protected	Missions/Prototypes/Development/AmbientTalkingCajolingV4.prototype
14205561988960557533	13563948127934681770	3946202173078771834	Protected	Entity/Items/Armor/UniquePrototypes/Slot3/Slot3Unique01.prototype
14205956048628683202	85399657408562720	15810003045554196525	None	SpawnMarkers/Types/EncounterLarge.prototype
14206422877829467048	17831226792304182781	14206422877829467048	Abstract	AI/Bots/BotSettings.defaults
14208656492784784078	3933070335020909673	3540594516586663841	Protected	Entity/Missions/OMArsonPointerArrow.prototype
14209244058139956207	3328299514691858788	12289832533847773206	None	Entity/Transitions/OfficeDoorwayPortal.prototype
14210175395593917045	13779525968314973813	5508985158461163528	None	Loot/Tables/Mob/Bosses/Ch08/ElectroCh08.prototype
14210225044597577585	12920902776624393173	14210225044597577585	Abstract	Property/Mixin/LootBonusRarityStackingMultProp.defaults
14210882922151485194	4096403527296361913	11168553485588961217	Protected	Powers/EnemyPowers/MobPowers/Moloids/MolemanMedalMoleLeapAttackEnd.prototype
14211520130350258681	5625830512038774318	6022743129458939426	None	AI/BehaviorTree/Prototypes/Trees/Test/TestMobSpawnerAI.prototype
14211802413248290174	9743146560412623862	12016596219784466657	Protected	Missions/Prototypes/Act2/Ch07SavageLand/Discoveries/BroodTalking3.prototype
14215648543852925187	15302368098745388063	14215648543852925187	Abstract	Property/Info/DamagePctMaxHealth.defaults
14216476180299521581	14424549133141740887	4481911474101887258	Protected	Entity/Items/Armor/Prototypes/CaptainAmerica/o2Bodysuit/Bodysuit11.prototype
14218584087722136639	3241157572241464958	562857157049782111	Protected	Entity/Characters/NPCs/Testing/testStash.prototype
14219634252798891827	11132640572573029000	4457449098647528	Protected	Powers/Player/CaptainAmerica/FuriousLungeEffect.prototype
14220548631488959584	18270676515616264860	14220548631488959584	Abstract	Property/Info/LootBonusRarityStackCount.defaults
14220602906976724518	10702009336492787244	3309132770615700283	None	Localization/Translations/Powers/TooltipStrings/MechanicStrings/MechanicFlyDuration.prototype
14220798589327906755	238469618878778392	5838903924738166346	Protected	Entity/Characters/Mobs/StreetChapter1/AnarchistCH1.prototype
14221453800982582547	9401153966909097513	14221453800982582547	Abstract	Entity/Items/DropRestrictions/Main/Context.defaults
14223161045028050914	17545733033104577504	16960058805964444899	Protected	Entity/Items/Armor/Prototypes/Cable/o4Boots/Boots08.prototype
14223723723843049421	18411072973761620823	18145572357188290770	None	Regions/CH07SavageLand/BroodJungle/BroodJungleArea.prototype
14224748422939548979	6523669243959779099	1677652504589371837	Protected	Regions/CH07SavageLand/DinoJungle/SauronCaves/SauronCavesRegion.prototype
14227198881965611329	1982156648124843566	4955828404672075236	Protected	Powers/EnemyPowers/Boss/Mandarin/MandarinIceRingStun.prototype
14227304630294158108	620595482023901127	13428573031306499476	None	Populations/Encounters/CH6MutantTown/ProjectsCarsMediumC.prototype
14227462719515399960	3541302824342073620	18375929633378932151	Protected	Entity/Props/Destructibles/DestructibleRatNest.prototype
14228042403882210132	14006354682202557536	8860339975051153648	Protected	Powers/Player/Deadpool/AcrobaticAttack.prototype
14229679534873976116	10053254758352946727	14229679534873976116	Abstract, Protected	Powers/Blueprints/ConditionPowers/EnduranceStealOnDefAtkPower.defaults
14229833062437886231	3711152655969500790	18375929633378932151	Protected	Entity/Props/Destructibles/DestructiblePalletBlocks.prototype
14231511317005800693	15729890900971033214	8013641834399076475	Protected	Powers/Player/MsMarvel/TripleEnergyThreat.prototype
14232526222319097108	4565702269612593868	7139656615679956447	Protected	Powers/Player/ProcEffects/DeadlyProcEffect.prototype
14233142227895785885	10512594524851938629	11607827702849935034	Protected	Powers/ItemPowers/ConsumablePowers/ShopReviveCleanse.prototype
14235051749080175951	2220108941733137479	16139052840781880464	Protected	Powers/Player/MsMarvel/PhotonicEnergyDrain.prototype
14236075093518457140	17321770490908252251	5838903924738166346	Protected	Entity/Characters/Mobs/MODOKBattle/AIMBrawlerMODOKCH8.prototype
14236916116319443015	18412027360297687572	16628427715104020535	Protected	Entity/Items/Armor/Prototypes/Thor/o1Hammer/Hammer04.prototype
14237932816570132028	5447093192135874892	3309132770615700283	None	Localization/Translations/Powers/TooltipStrings/MechanicStrings/MechanicSpiritCosts.prototype
14238125076699879723	7227932120378405022	963757847569306670	None	Populations/Clusters/PvEWaveGame/ElektraBossCluster.prototype
14238852430342528450	8171577559203649744	1273237836360389670	None	Entity/PowerEntities/PrototypesHotspot/ChanneledEnergyBeamArea.prototype
14239601132290121835	2851480653561859214	1273237836360389670	None	Entity/PowerEntities/PrototypesHotspot/CyborgReaverOilSlickFlameArea.prototype
14240714851738917084	847891711267966023	5838903924738166346	Protected	Entity/Characters/Mobs/HydraChapter0/HydraMaleNoLoot.prototype
14242820364369007567	366157284058403505	10636076490040153334	Protected	Powers/Environment/PlaceholderOpenProc.prototype
14243199150865587258	8567032553939411100	4739895159519846328	Protected	Entity/Items/Armor/Prototypes/RocketRaccoon/o1Pistol/Pistol05.prototype
14243504216173385353	16515564900564996763	5838903924738166346	Protected	Entity/Characters/Mobs/AIMChapter4/ModokTRexCH4.prototype
14244093593766207351	14463669889969492607	6670986634407775621	Protected	Powers/Environment/ThrowablePowers/Waste/ThrownDumpsterCancelPower.prototype
14244095885080989640	8646184137701526667	18048964659263507885	None	UI/TextStyles/OpenMissionTag.prototype
14244100239412042014	10393483904246223644	6670986634407775621	Protected	Powers/Player/Wolverine/KeenSensesMissileAbsorbProc.prototype
14244486577045508141	11160440728176035360	16641420896293227266	None	Entity/Props/ComputerTerminal.prototype
14245049844170825871	12989213308688748964	1686863052116070291	None	Regions/CH07SavageLand/DinoJungle/ConnectionTargets/SauronCavesEXITNode.prototype
14245544480291625825	13759091772777450204	18375929633378932151	Protected	Entity/Props/Destructibles/DestructibleUtilityClosetBoxC.prototype
14246220833978586681	15194731600891484374	10098145085924906179	None	Populations/Clusters/AIM/CH06AIMTurretCluster.prototype
14246544769322524333	17893650521198301907	8474331492721892528	None	AI/ProceduralAI/Prototypes/Profiles/Dinosaurs/SummonRaptorProfile.prototype
14248140615600446883	9287701741669461110	17517188764428471889	Protected	Entity/Items/Affixes/ArmorAffixes/DamagePhysical/DamagePhysical04.prototype
14248876212890637397	10610405707059758627	5838903924738166346	Protected	Entity/Characters/Mobs/PvP/BLUEPvPTurret.prototype
14250208563036822500	17231752827771491055	5838903924738166346	Protected	Entity/Characters/Mobs/HydraChapter3/TRNamedHYDRAGunnerCH03D3.prototype
14250533909807439505	12779565904376608580	12016596219784466657	Protected	Missions/Prototypes/Act2/Ch08LatveriaPlus/Discoveries/SGTalkingDuo3.prototype
14251282460537593171	1459041647531995691	1796573093010085697	Protected	Entity/Characters/Mobs/SHIELDChapter2/SHIELDAgentMaleTaskMaster.prototype
14252050878850142632	15668273024359663153	14252050878850142632	Abstract	Property/Info/TargetRankInclusion.defaults
14252372935978325450	5400557969680437970	16255121892010365746	Protected	Entity/Items/MissionItems/Prototypes/NetGun.prototype
14253749538091637270	11890635028116933924	16463155629087005624	Protected	Entity/Items/Armor/Prototypes/Colossus/o5Helmet/Helmet07.prototype
14254330761144772791	953193221485245141	12289832533847773206	None	Entity/Transitions/DangerRoomDailies/Tier1AvengersTower/Green/DailyT1GSinistersLabWPEntity.prototype
14254618499716361773	13973004559125924753	3341826552978477172	None	Regions/EndGame/DangerRoomDailies/Tier2Xmansion/Green/SinistersLab/Targets/DailyT2GSinistersLabEXITTarget.prototype
14256127066773984296	4184037658940605987	14256127066773984296	Abstract	Property/Info/PowerResultFlagProcEffect.defaults
14256788616613735263	17055953702887109465	3309132770615700283	None	Localization/Translations/Powers/TooltipStrings/MechanicStrings/MechanicShieldOverloadDamageConv.prototype
14257583263934194792	5760408815863279043	15371796094523413322	None	Localization/Translations/Properties/OtherStrings/PowerGrantNamePowerProgTable.prototype
14258531843609137835	8223968425506638923	14258531843609137835	Abstract	Property/Info/DamageBonusDistanceFar.defaults
14260312316324354633	1330514588862861521	18375929633378932151	Protected	Entity/Props/Destructibles/DestructibleDBBrooklynBinBA.prototype
14260873238209893610	16345690551451587184	14260873238209893610	Abstract	Entity/Keywords/MobKeywords/LootContainer.defaults
14263442479746588000	3449862569193614077	12016596219784466657	Protected	Missions/Prototypes/Act2/Ch08LatveriaPlus/Discoveries/AIMTurret1.prototype
14264121275141132886	4733059215465135719	18145572357188290770	None	Regions/CH02JerseyDocks/ShippingArea.prototype
14264366654833498922	3119174089204632606	7398958905984556623	None	AI/ProceduralAI/Prototypes/Profiles/Doombots/DoombotFlyer.prototype
14264670929627521908	17802067415528915879	18145572357188290770	None	Regions/ReusableInstances/MilitaryBase/SavageMilitaryBase/SavMilBaseEntryArea.prototype
14264678290585429495	1109404844109204600	12289832533847773206	None	Entity/Transitions/Waypoints/EndGame/T1AvengersTower/EndGameWPTerminalAvengersSpoke.prototype
14265099451840204664	9518171884194629164	8883108399943061746	None	UI/LocalizedInfo/UIMoveSpeed.prototype
14265126841822878304	9787175717321513187	6670986634407775621	Protected	Powers/EnemyPowers/MobPowers/Maggia/MaggiaGoodBatAdjust.prototype
14265346963706550863	1479811589057180914	17517188764428471889	Protected	Entity/Items/Affixes/ArmorAffixes/CritDamage/CritDamage15.prototype
14266349143762934761	1665266989947756387	9117296391531207140	Protected	Powers/Player/HotspotEffects/HydraExobeamBeamHotspotEffect.prototype
14266525021391821342	10260455488641243874	1379917907892181921	Protected	Entity/Items/Armor/Prototypes/MsMarvel/o1Gloves/Gloves05.prototype
14266560188314554574	10045666470337381980	14266560188314554574	Abstract	Property/Info/EvalRegisterAsset.defaults
14266864545256709207	14051886964212383323	11659619622748231414	None	Entity/Characters/Avatars/StatProgressions/Cable/StatsLevel50.prototype
14268233432032549907	7726173738959926987	17517188764428471889	Abstract, Protected	Entity/Items/Affixes/ArmorAffixes/SpiritMax/SpiritMaxParent.prototype
14269877935969014438	4104617300927320729	15058995238909579300	Protected	Powers/Player/Daredevil/WhirlingClub.prototype
14270330103622799287	1292046738611575009	7460256398092471871	None	Mods/TalentSets/TreeSurvival.prototype
14271505085747114955	16353698937933610699	3341826552978477172	None	Regions/EndGame/DangerRoomDailies/Tier1AvengersTower/GreenAndTemplate/AIMFacility/Targets/DailyT1GAIMFacBossStartTarget.prototype
14272162943962588482	18005000263217127332	1023216382661438357	None	Localization/Translations/Powers/TooltipStrings/CostInfoStrings/SecondaryResFury.prototype
14272596411253068938	2250159188058382157	3923242891953443598	None	Powers/ToggleGroups/Prototypes/CableAura.prototype
14272927021281843519	8538650404433572269	17339534735500644143	Protected	Missions/Prototypes/Act1/Ch01HellsKitchen/TalkBlackCat.prototype
14273618531086111656	1646325118049477697	16641420896293227266	None	Entity/Props/Discoveries/JeepPartsAxel.prototype
14274437163791360596	13888124729721891776	3341826552978477172	None	Regions/CH07SavageLand/MutateMarsh/ConnectionTargets/SCMutateMarshINTTarget.prototype
14276311192373501794	6077834875337983514	17443852003887487073	Protected	Entity/Items/Affixes/ArmorAffixes/zzDeprecatedBoosts/PowerBoost20to21.prototype
14277938313374929387	6060516368210136130	984101398646363360	Protected	Powers/Player/Deadpool/BulletSpray.prototype
14278646962827959261	9876030513509500461	15125811155579574580	None	PvP/PvEWaveBase/PvEScaleBattle/Modes/PvEScaleGamePhase5Tier3.prototype
14279403740591298724	13935825728464619059	15058995238909579300	Protected	Powers/EnemyPowers/Boss/Viper/ViperSummonHydraMale.prototype
14279904994097633584	7274917590620055054	963757847569306670	None	Populations/Clusters/Purifiers/EGD05PurifierPsiSquad.prototype
14280528109784798864	15276123129888577797	17993996337804286474	Protected	Powers/ItemPowers/ArtifactPowers/Art18SelfHeal.prototype
14280818933952355771	6942802535891343832	13560848965250256617	Protected	Entity/Inventory/AvatarInventories/Individual/BlackWidow/Gloves.prototype
14281464522505853318	1467224343104325113	12629255876483748397	Protected	Powers/Player/ComboEffects/MentalSuggestionProcPower.prototype
14281572574762508266	9918898376917206063	18145572357188290770	None	Regions/CH07SavageLand/MutateMarsh/MUTATECAVES/MutateCavesTransEWArea2.prototype
14282264952334982093	17521775571224167987	17517188764428471889	Protected	Entity/Items/Affixes/Testing/SuffixHealingBonusActivePower.prototype
14282789772044736400	13462790169630876925	5838903924738166346	Protected	Entity/Characters/Mobs/AIMChapter4/AIMTechnicianD2.prototype
14283474484570433478	14730360771445938406	5838903924738166346	Protected	Entity/Characters/Mobs/DoombotsChapter8/DoombotsChapter8OMCommArray/ServoGuardMeleeCH8P1D8.prototype
14283558221375806817	15391456622502662422	12016596219784466657	Protected	Missions/Prototypes/Act1/Ch03Madripoor/Formations/CH3HANDMediumV2.prototype
14289368518763028243	5294742225154496550	1686863052116070291	None	Regions/CH04EastSide/FiskTower/ConnectionTargets/FiskTowerToHUBNode.prototype
14290088284510688500	1415485395955882219	6670986634407775621	Protected	Powers/Player/ComboEffects/Pummel4thAttack.prototype
14290533060629634675	17813937673505563186	17443852003887487073	Protected	Entity/Items/Affixes/ArmorAffixes/zzDeprecatedBoosts/BigBoost26to27.prototype
14292587419993772393	18048757999531135716	15058995238909579300	Protected	Powers/Player/Cable/SummonBarrier.prototype
14293709228012018518	7160749688625564963	4435684910323474243	Protected	Entity/Items/Armor/Prototypes/RocketRaccoon/o4Pants/Pants08.prototype
14293736845475190998	10900994006646344511	18145572357188290770	None	Regions/ZZZDevelopment/RooftopsDev/RooftopsDevArea.prototype
14293820868008287294	3057894634656374549	5838903924738166346	Protected	Entity/Characters/Mobs/PurifiersChapter5/PurifierAcolyteCH5D3.prototype
14297220093188187580	5788090200515423153	3341826552978477172	None	Regions/CH01HellsKitchen1/ConnectionTargets/PhysicalPortals/BrownstoneRooftopSTREET.prototype
14298148511266053116	4365818741083155543	17517188764428471889	Protected	Entity/Items/Affixes/ArmorAffixes/DamageEnergy/DamageEnergy03.prototype
14299691974176546386	17997075704741641991	1112227216133329442	Protected	Entity/Items/Consumables/Prototypes/FortuneCard/PortalToCowLevel.prototype
14302862070900206470	13452296836339997037	3309132770615700283	None	Localization/Translations/Powers/TooltipStrings/MechanicStrings/MechanicResistMentalEnergyDebuff.prototype
14303479686900228965	15981151810251872123	1686863052116070291	None	Regions/CH05MutantTown/ConnectionTargets/ConnectionNodes/SewerToTrainyardNode.prototype
14304130890391229651	16130014795441063619	6037661398081079775	None	Entity/Spawners/OMCommArrayServoGuardP1V2.prototype
14305934371316767731	11260821358061492474	6670986634407775621	Protected	Powers/EnemyPowers/ProcEffects/PMCDemolitionChargesExplode.prototype
14306213187617167197	3855327885408678527	12016596219784466657	Protected	Missions/Prototypes/Act1/Ch01HellsKitchen/OMArson.prototype
14306562900685821707	15071259251513361961	10957017483222388574	None	Populations/Themes/CH05MutantTown/CH05SlumsTheme.prototype
14306668717043031156	1985872158420706704	13428573031306499476	None	Populations/Encounters/CH8Subterranea/ShallowCavesP2Acolytes.prototype
14307225485981720403	14242084690689084995	14307225485981720403	Abstract, Protected	Entity/Items/Armor/Blueprints/CaptainAmerica/ArmorCaptainAmericaMask.defaults
14307823386781817467	7551220125438264828	12016596219784466657	Protected	Missions/Prototypes/Act2/Ch05MutantTown/OMNgaraiInvasion.prototype
14307838461230714853	3292076580547659314	14307838461230714853	Abstract	Eval/Constants/LoadContextInt.defaults
14308261931950611681	1006986586174688103	3174500626078179373	Protected	Entity/Items/Crafting/Ingredients/ElementProtos/Genome/Genome08.prototype
14309398722150078412	668142948806194901	1796573093010085697	Protected	Entity/Characters/NPCs/XmanStudentFemaleMutantV08.prototype
14309851307027602087	9570227049535134859	1677652504589371837	Protected	Regions/CH03Madripoor/SCInstances/SCForgottenSewerRegion.prototype
14310638550068041637	17318922512817263211	12151371523917878593	None	Powers/Blueprints/Targeting/Styles/AoePbDonutMed.prototype
14310959045280537617	14478167535435915114	10098145085924906179	None	Populations/Clusters/Purifiers/EG10PurifierGrenadierCluster.prototype
14311047625156139962	17357549769491034421	17517188764428471889	Protected	Entity/Items/Affixes/ArmorAffixes/HealOnKill/HealOnKill13to15.prototype
